epoch,loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
1,1.3875361680984497,0.4572262167930603,0.27533459663391113,0.6036585569381714,0.6861667037010193,0.7205376625061035,0.2929936349391937,0.05548854172229767
2,1.3862563371658325,0.5269355177879333,0.2797701060771942,0.4637957215309143,0.7038353681564331,0.2891528606414795,0.2619439959526062,0.958986759185791
3,1.3859997987747192,0.46097737550735474,0.2815766930580139,0.6261432766914368,0.671256959438324,0.7386683225631714,0.37931033968925476,0.013268998824059963
4,1.3862367868423462,0.5317286849021912,0.28276023268699646,0.4637957215309143,0.6952400803565979,0.45795559883117676,0.27226975560188293,0.6525934934616089
5,1.385998010635376,0.426695853471756,0.27772629261016846,0.6852133870124817,0.6865512132644653,0.6101906895637512,0.2880324423313141,0.3425814211368561
6,1.3855496644973755,0.5190163850784302,0.28432223200798035,0.5003811120986938,0.6915742754936218,0.5226633548736572,0.26764315366744995,0.4849216043949127
7,1.3852862119674683,0.452745646238327,0.2848018407821655,0.6627286672592163,0.6631965041160583,0.7333541512489319,0.3235294222831726,0.026537997648119926
8,1.3864936828613281,0.5021361112594604,0.2758118212223053,0.5049542784690857,0.7066494226455688,0.2963426113128662,0.2631579041481018,0.9529553651809692
9,1.385019063949585,0.4762946665287018,0.2805992066860199,0.5853658318519592,0.7057512998580933,0.3532353937625885,0.2653293013572693,0.8455970883369446
10,1.3850536346435547,0.48473480343818665,0.2862405478954315,0.5922256112098694,0.7077445983886719,0.28602689504623413,0.2609267234802246,0.9577804803848267
11,1.3852483034133911,0.47348129749298096,0.282620370388031,0.6017530560493469,0.6949580907821655,0.49046576023101807,0.27411168813705444,0.586248517036438
12,1.3841640949249268,0.5016151070594788,0.28371068835258484,0.5396341681480408,0.6877244710922241,0.5861206650733948,0.2842197120189667,0.3932448625564575
13,1.3832465410232544,0.5240179300308228,0.2924850583076477,0.5221036672592163,0.6886837482452393,0.5432947874069214,0.27034884691238403,0.4487334191799164
14,1.3827656507492065,0.532562255859375,0.2924654483795166,0.5,0.6815295815467834,0.6158174276351929,0.29209980368614197,0.3389626145362854
15,1.3826955556869507,0.5200583338737488,0.2874302864074707,0.5106707215309143,0.6923144459724426,0.528915286064148,0.2829705476760864,0.5331724882125854
16,1.3840852975845337,0.5273522734642029,0.29080963134765625,0.5064786672592163,0.6948780417442322,0.49109095335006714,0.2705341875553131,0.5681543946266174
17,1.3821851015090942,0.5166198015213013,0.2933333218097687,0.5449694991111755,0.6748800277709961,0.6433260440826416,0.29740259051322937,0.2762364149093628
18,1.3829609155654907,0.5270397067070007,0.292434424161911,0.5141006112098694,0.6848206520080566,0.6036261320114136,0.2891450524330139,0.36308807134628296
19,1.382798194885254,0.5594456791877747,0.29990020394325256,0.4580792784690857,0.7043176889419556,0.4241950511932373,0.26924827694892883,0.7129071354866028
20,1.3828117847442627,0.5209961533546448,0.2927956283092499,0.53125,0.6814799904823303,0.6348859071731567,0.2935444712638855,0.2907117009162903
21,1.382927417755127,0.5542356967926025,0.298095703125,0.4653201103210449,0.7029602527618408,0.45514222979545593,0.26778456568717957,0.6357056498527527
22,1.3821730613708496,0.5174533724784851,0.2932206988334656,0.5423018336296082,0.6846635937690735,0.6089403033256531,0.29273083806037903,0.3594692349433899
23,1.383291482925415,0.5312076807022095,0.29003360867500305,0.4935213327407837,0.6837485432624817,0.6164426207542419,0.28919491171836853,0.32931241393089294
24,1.3809261322021484,0.5496509075164795,0.30061060190200806,0.4878048896789551,0.6796668767929077,0.6114410758018494,0.290909081697464,0.3474065065383911
25,1.3800948858261108,0.5587162375450134,0.3023312985897064,0.4695121943950653,0.7278205156326294,0.3638637065887451,0.2657342553138733,0.8250904679298401
