epoch,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
1,3.2227461338043213,0.4566137194633484,0.7386088967323303,0.06830686330795288,1.0358741283416748,0.48045411705970764,0.7604135870933533,0.13719017803668976
2,3.1936657428741455,0.4638425409793854,0.7233695983886719,0.10325206816196442,1.0647876262664795,0.4416039288043976,0.7337453961372375,0.1290309578180313
3,3.1757142543792725,0.46372175216674805,0.698880136013031,0.12144039571285248,1.0536454916000366,0.4553054869174957,0.6612159609794617,0.14814069867134094
4,3.1513638496398926,0.4666517674922943,0.6674896478652954,0.14270633459091187,1.075811505317688,0.4289759397506714,0.6222019195556641,0.13727068901062012
5,3.1210641860961914,0.47065532207489014,0.6373448371887207,0.165618434548378,1.0705616474151611,0.4186829924583435,0.5459543466567993,0.14125636219978333
6,3.0866007804870605,0.4736076891422272,0.6117591261863708,0.1900380253791809,1.0763673782348633,0.43317630887031555,0.5582917928695679,0.1864943504333496
7,3.0458593368530273,0.4803489148616791,0.5964372158050537,0.21582196652889252,1.0978190898895264,0.4095575511455536,0.49367135763168335,0.18109960854053497
8,3.005481243133545,0.4850100576877594,0.58730548620224,0.23634086549282074,1.0992621183395386,0.4223197400569916,0.49912407994270325,0.23323537409305573
9,2.962407112121582,0.4908163845539093,0.585492730140686,0.2568284571170807,1.1142128705978394,0.4186829924583435,0.47436875104904175,0.216823011636734
10,2.915114164352417,0.497673898935318,0.5829710960388184,0.2765690088272095,1.1287078857421875,0.40604156255722046,0.4418505132198334,0.20801964402198792
11,2.8718647956848145,0.5041646361351013,0.5846943259239197,0.2967568635940552,1.1650978326797485,0.38375136256217957,0.406428724527359,0.2136291116476059
12,2.8330600261688232,0.5103556513786316,0.5859016180038452,0.31056585907936096,1.1641193628311157,0.40957096219062805,0.43417298793792725,0.2430988848209381
13,2.786006212234497,0.5182554125785828,0.5915166139602661,0.33061954379081726,1.1652859449386597,0.39499711990356445,0.41917771100997925,0.2397036850452423
14,2.751110792160034,0.5231804847717285,0.5927082300186157,0.34397226572036743,1.1834862232208252,0.40907442569732666,0.4250721335411072,0.2589610517024994
15,2.7129194736480713,0.5300290584564209,0.5968697667121887,0.3599507808685303,1.1752828359603882,0.4178912341594696,0.4383767247200012,0.2587597370147705
16,2.6746904850006104,0.5366182327270508,0.603293776512146,0.3731245696544647,1.1769777536392212,0.4227357506752014,0.44789695739746094,0.2795201241970062
17,2.6442344188690186,0.5426526665687561,0.6065025329589844,0.38451799750328064,1.2306103706359863,0.37347182631492615,0.37848401069641113,0.2286994904279709
18,2.6116716861724854,0.5466383099555969,0.6106682419776917,0.39545515179634094,1.2067455053329468,0.4160795509815216,0.4322035610675812,0.2726089358329773
19,2.5842232704162598,0.5510892271995544,0.6125873327255249,0.4040527939796448,1.2476307153701782,0.39660748839378357,0.4082593023777008,0.27130722999572754
20,2.5610339641571045,0.5553433299064636,0.6158204674720764,0.41326773166656494,1.2294671535491943,0.40993329882621765,0.426664799451828,0.28400230407714844
21,2.544180154800415,0.5579512119293213,0.6168320775032043,0.4192306101322174,1.2520222663879395,0.38933396339416504,0.3978479504585266,0.2674423158168793
22,2.528726577758789,0.561221182346344,0.6193022727966309,0.42476850748062134,1.1819839477539062,0.4402753710746765,0.4654342234134674,0.3152300715446472
23,2.497115135192871,0.566347599029541,0.6241841912269592,0.4342429041862488,1.244096279144287,0.410054087638855,0.4243672490119934,0.28755855560302734
24,2.4911577701568604,0.5669828057289124,0.6247248649597168,0.4380004405975342,1.2845511436462402,0.39015257358551025,0.40246331691741943,0.2793322205543518
25,2.456064462661743,0.5730082988739014,0.6286420822143555,0.4468575119972229,1.2650831937789917,0.40135806798934937,0.4113878309726715,0.2826334834098816
