epoch,loss,precision
1,2.96457576751709,0.8593168258666992
2,2.901196002960205,0.9048234820365906
3,2.8786840438842773,0.8787878751754761
4,2.849587917327881,0.8135970830917358
5,2.816657304763794,0.7624384164810181
6,2.7765703201293945,0.7043805718421936
7,2.7296998500823975,0.645528256893158
8,2.668729305267334,0.5994917750358582
9,2.60705304145813,0.5769071578979492
10,2.5228271484375,0.5505350828170776
11,2.438127279281616,0.5451716184616089
12,2.3417258262634277,0.5405818223953247
13,2.253413438796997,0.5419887900352478
14,2.1648664474487305,0.5445064306259155
15,2.083782911300659,0.5547497868537903
16,2.004596471786499,0.563998818397522
17,1.932138442993164,0.5733587741851807
18,1.8510782718658447,0.5809018015861511
19,1.8026444911956787,0.5861535668373108
20,1.7399959564208984,0.5955381393432617
21,1.6911371946334839,0.6047051548957825
22,1.6324095726013184,0.6124383807182312
23,1.5791484117507935,0.619845449924469
24,1.5415042638778687,0.6272152662277222
25,1.4975790977478027,0.6310818791389465
26,1.4652297496795654,0.6417098045349121
27,1.4255468845367432,0.6461371779441833
28,1.3948410749435425,0.6532540321350098
29,1.360272765159607,0.6579052805900574
30,1.3297407627105713,0.6652486324310303
