epoch,loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
1,1.3953169584274292,0.512243390083313,0.28112363815307617,0.5034298896789551,0.6820908784866333,0.6448890566825867,0.298820436000824,0.2750301659107208
2,1.3873324394226074,0.5262061357498169,0.28042933344841003,0.4679878056049347,0.6957958936691284,0.40106284618377686,0.25682327151298523,0.6924004554748535
3,1.3862301111221313,0.49056997895240784,0.2805657684803009,0.5518292784690857,0.6987870335578918,0.4435761272907257,0.26564809679985046,0.6501809358596802
4,1.384259819984436,0.504115879535675,0.2900688350200653,0.5621188879013062,0.7043781876564026,0.3585495352745056,0.2614124119281769,0.8082026243209839
5,1.3848618268966675,0.4926539659500122,0.2927819788455963,0.6044207215309143,0.6937458515167236,0.4976555109024048,0.27592167258262634,0.5778045654296875
6,1.3801584243774414,0.5380848050117493,0.3029840886592865,0.5301067233085632,0.6930071711540222,0.53923100233078,0.2678185701370239,0.4487334191799164
7,1.3823603391647339,0.5130770206451416,0.29197970032691956,0.5480182766914368,0.677876889705658,0.6402000784873962,0.29925188422203064,0.2895054221153259
8,1.3821264505386353,0.5437116026878357,0.2934808135032654,0.4752286672592163,0.6988894939422607,0.519849956035614,0.2840561866760254,0.5609167814254761
9,1.3803942203521729,0.49484214186668396,0.29573842883110046,0.613567054271698,0.7014057040214539,0.47452327609062195,0.2672131061553955,0.5898672938346863
10,1.379183292388916,0.5534021258354187,0.3037317097187042,0.490091472864151,0.6763795614242554,0.647077202796936,0.29784366488456726,0.2665862441062927
11,1.376592755317688,0.5543398857116699,0.30916646122932434,0.5102896094322205,0.686591386795044,0.5892466306686401,0.2870939373970032,0.3944511413574219
12,1.3769736289978027,0.5624674558639526,0.30627307295799255,0.474466472864151,0.6885978579521179,0.578305721282959,0.2743055522441864,0.38118213415145874
13,1.3750556707382202,0.5588204860687256,0.3090607225894928,0.4965701103210449,0.6733638048171997,0.6427008509635925,0.30325815081596375,0.29191797971725464
14,1.3754024505615234,0.568302571773529,0.30815863609313965,0.46493902802467346,0.6851720213890076,0.617067813873291,0.28145694732666016,0.3075995147228241
15,1.3744189739227295,0.591643214225769,0.317554235458374,0.4294969439506531,0.689216136932373,0.6111284494400024,0.2918756306171417,0.3510253429412842
16,1.375156283378601,0.5882046222686768,0.31565797328948975,0.4333079159259796,0.681580662727356,0.6248827576637268,0.29592958092689514,0.3244873285293579
17,1.3708363771438599,0.5890382528305054,0.31947484612464905,0.4451219439506531,0.6920164823532104,0.5845576524734497,0.2848536968231201,0.3992762267589569
18,1.3709101676940918,0.5778889060020447,0.32086366415023804,0.48704269528388977,0.6990734338760376,0.5626758337020874,0.28144171833992004,0.442702054977417
19,1.376317024230957,0.5799729228019714,0.3057166635990143,0.421875,0.6906328201293945,0.5917474031448364,0.2920662462711334,0.40410131216049194
20,1.3694308996200562,0.5839324593544006,0.3182904124259949,0.45693597197532654,0.6822205781936646,0.6239449977874756,0.2926829159259796,0.3184559643268585
21,1.3727309703826904,0.5678858160972595,0.31202173233032227,0.48170730471611023,0.6993421316146851,0.5679900050163269,0.2884468138217926,0.45476478338241577
22,1.3686225414276123,0.5775763392448425,0.3205321431159973,0.4866615831851959,0.6782089471817017,0.6251953840255737,0.290723979473114,0.3100120723247528
23,1.3729108572006226,0.578305721282959,0.31485819816589355,0.4611280560493469,0.6868044137954712,0.608315110206604,0.29296875,0.3618817925453186
24,1.3696969747543335,0.5761175155639648,0.31439587473869324,0.46608230471611023,0.6945366263389587,0.5754923224449158,0.2815854549407959,0.4113389551639557
25,1.36943781375885,0.5705949664115906,0.31422188878059387,0.48246949911117554,0.6888045072555542,0.6017505526542664,0.2986425459384918,0.39806997776031494
