epoch,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
1,31.183958053588867,0.45580407977104187,0.46354079246520996,0.4361306130886078,9.526914596557617,0.44007408618927,0.4423608183860779,0.4340083599090576
2,30.324737548828125,0.46331918239593506,0.46625620126724243,0.45596957206726074,9.40385627746582,0.4460458755493164,0.4484834372997284,0.4389199912548065
3,29.839784622192383,0.46757325530052185,0.46939995884895325,0.4631804823875427,9.16042709350586,0.46076732873916626,0.4631005823612213,0.4565938115119934
4,29.451597213745117,0.47385820746421814,0.4752156436443329,0.4709237217903137,9.45291805267334,0.44333508610725403,0.4440946877002716,0.44112080335617065
5,29.137937545776367,0.47256094217300415,0.4736773371696472,0.46989935636520386,9.231203079223633,0.45674142241477966,0.4572921395301819,0.45456740260124207
6,28.914731979370117,0.475414901971817,0.4763837158679962,0.47314247488975525,9.61186695098877,0.43630313873291016,0.43704184889793396,0.433646023273468
7,28.705020904541016,0.47753074765205383,0.47837549448013306,0.47568777203559875,9.517657279968262,0.4407047927379608,0.4409036338329315,0.4394836127758026
8,28.507862091064453,0.48175352811813354,0.48239651322364807,0.48021918535232544,9.444890975952148,0.44528093934059143,0.4456378221511841,0.4437779188156128
9,28.33704376220703,0.48218294978141785,0.48285314440727234,0.48062625527381897,9.472472190856934,0.44306668639183044,0.44358259439468384,0.44204679131507874
10,28.188819885253906,0.48072466254234314,0.481410950422287,0.4793737530708313,9.474381446838379,0.44320088624954224,0.4436134696006775,0.4417918026447296
11,27.995424270629883,0.48423171043395996,0.4846659004688263,0.48290762305259705,9.4398832321167,0.4450662136077881,0.4454873502254486,0.4439389705657959
12,27.773149490356445,0.4858510494232178,0.4863266050815582,0.4847058951854706,9.645735740661621,0.43344470858573914,0.43388986587524414,0.43245166540145874
13,27.617076873779297,0.48729589581489563,0.4878494143486023,0.4863654673099518,9.563756942749023,0.4378061294555664,0.4382474422454834,0.4371888339519501
14,27.530534744262695,0.48770296573638916,0.4881291091442108,0.4867054224014282,9.49821949005127,0.44234201312065125,0.4425371587276459,0.44145631790161133
15,27.30585289001465,0.4865444004535675,0.48695632815361023,0.4855513274669647,9.427865028381348,0.44599220156669617,0.4463077783584595,0.445361465215683
16,27.21126365661621,0.4900514483451843,0.49045342206954956,0.4892731010913849,9.479313850402832,0.44290563464164734,0.4432753920555115,0.4421272873878479
17,27.188180923461914,0.4878729581832886,0.48825037479400635,0.48701855540275574,9.283266067504883,0.4540574550628662,0.45447084307670593,0.4533730447292328
18,27.136384963989258,0.4882621467113495,0.48860543966293335,0.48750168085098267,9.55866813659668,0.4383697807788849,0.4386259913444519,0.4374840557575226
19,27.585927963256836,0.4819771945476532,0.4821966290473938,0.481234610080719,9.529001235961914,0.44053035974502563,0.4408876895904541,0.43989962339401245
20,27.25949478149414,0.4858018457889557,0.48606616258621216,0.4851442575454712,9.320353507995605,0.45225921273231506,0.45250585675239563,0.45146745443344116
21,26.759830474853516,0.4939342439174652,0.49421149492263794,0.4932498335838318,9.263733863830566,0.45470160245895386,0.4550650119781494,0.4541245698928833
22,26.786701202392578,0.49250727891921997,0.4928276836872101,0.4917915463447571,9.696948051452637,0.4312841296195984,0.43137016892433167,0.4305192232131958
23,26.813152313232422,0.49118319153785706,0.4914945065975189,0.4904853403568268,9.437719345092773,0.44471731781959534,0.44488346576690674,0.44422078132629395
24,26.69533920288086,0.4949004650115967,0.49515119194984436,0.4942607879638672,9.63123893737793,0.4345451295375824,0.4346429705619812,0.4340888559818268
25,26.567678451538086,0.4952225387096405,0.4955189526081085,0.4946589171886444,9.461860656738281,0.4447978436946869,0.44495394825935364,0.4440463185310364
