epoch,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
1,31.17386245727539,0.4394453167915344,0.4550853371620178,0.41133975982666016,9.511895179748535,0.43666544556617737,0.44346684217453003,0.4213937819004059
2,30.234821319580078,0.46634310483932495,0.47129523754119873,0.45466339588165283,9.278239250183105,0.4531046748161316,0.4558696746826172,0.44728049635887146
3,29.800983428955078,0.46631625294685364,0.46820294857025146,0.46061283349990845,9.493294715881348,0.44069138169288635,0.442256361246109,0.4357931613922119
4,29.326797485351562,0.47120553255081177,0.47248783707618713,0.46769851446151733,9.452667236328125,0.44385844469070435,0.44525548815727234,0.4404095709323883
5,28.922658920288086,0.4736792743206024,0.47456052899360657,0.4710981845855713,9.24617862701416,0.45433926582336426,0.4549865126609802,0.45305097103118896
6,28.429380416870117,0.47422054409980774,0.4749452471733093,0.47252964973449707,9.649539947509766,0.4332300126552582,0.43347489833831787,0.43148544430732727
7,27.949560165405273,0.4844017028808594,0.48503273725509644,0.4827958047389984,9.597291946411133,0.4360212981700897,0.43632665276527405,0.43478670716285706
8,27.66817283630371,0.48491165041923523,0.4855995774269104,0.48375755548477173,9.210554122924805,0.457546591758728,0.4580574929714203,0.45682191848754883
9,27.101255416870117,0.4918586313724518,0.49225106835365295,0.49061059951782227,9.79891300201416,0.42460110783576965,0.4249400794506073,0.42355436086654663
10,26.775310516357422,0.49422499537467957,0.4945206642150879,0.49334824085235596,9.614211082458496,0.43353864550590515,0.43398717045783997,0.43261268734931946
11,26.47273063659668,0.4969179034233093,0.4972040057182312,0.495974063873291,9.53016471862793,0.439886212348938,0.4401150941848755,0.43928229808807373
12,26.098697662353516,0.5004115700721741,0.5007553100585938,0.4997137188911438,9.750333786010742,0.426359087228775,0.4266098141670227,0.42568808794021606
13,25.814287185668945,0.5019861459732056,0.5023651123046875,0.5011988282203674,9.624534606933594,0.43367284536361694,0.4339637756347656,0.4329213500022888
14,25.580806732177734,0.5056095123291016,0.5060045719146729,0.5049429535865784,9.638516426086426,0.4334178864955902,0.43363046646118164,0.4328274130821228
15,25.082048416137695,0.5132274627685547,0.5134831070899963,0.5126056671142578,9.549660682678223,0.4384234547615051,0.4385205805301666,0.4378732442855835
16,24.986385345458984,0.5129367113113403,0.5132513046264648,0.5123283267021179,9.701756477355957,0.43003609776496887,0.43024834990501404,0.4294053614139557
17,24.827383041381836,0.5125027894973755,0.5127758383750916,0.5118720531463623,9.645139694213867,0.4330555498600006,0.43332213163375854,0.43261268734931946
18,24.483366012573242,0.5166629552841187,0.5169135928153992,0.5161574482917786,9.710887908935547,0.4295932352542877,0.42967164516448975,0.4290027916431427
19,24.112140655517578,0.5220577120780945,0.5223561525344849,0.5216014385223389,9.816874504089355,0.42272233963012695,0.4227714240550995,0.42215868830680847
20,24.01941680908203,0.5213151574134827,0.5215535163879395,0.5208722949028015,9.768935203552246,0.42579546570777893,0.42594459652900696,0.42525866627693176
21,23.857553482055664,0.5205099582672119,0.5207364559173584,0.5199910402297974,9.83106803894043,0.42240026593208313,0.4224292039871216,0.4217829406261444
22,23.59697151184082,0.5248937606811523,0.5251365303993225,0.5244106650352478,9.636701583862305,0.43281400203704834,0.4329748749732971,0.4322369396686554
23,23.415334701538086,0.5277924537658691,0.5280134081840515,0.5273898243904114,9.760376930236816,0.42615780234336853,0.4263136684894562,0.4257015287876129
24,23.21538543701172,0.5305569171905518,0.5308454632759094,0.5301140546798706,9.73532772064209,0.4281170666217804,0.42826223373413086,0.427526593208313
25,23.021251678466797,0.5325475335121155,0.5327326059341431,0.5320867896080017,9.629931449890137,0.4343035817146301,0.43438073992729187,0.4339144229888916
