epoch,loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
1,1.3920856714248657,0.5044284462928772,0.2809288799762726,0.5209603905677795,0.6773074269294739,0.6217567920684814,0.24566088616847992,0.22195416688919067
2,1.3893870115280151,0.5011982917785645,0.2798697352409363,0.5240091681480408,0.7127091884613037,0.3804313838481903,0.2520430088043213,0.706875741481781
3,1.3862344026565552,0.5125560164451599,0.2836984097957611,0.5133383870124817,0.689017117023468,0.5467333793640137,0.26671674847602844,0.4282267689704895
4,1.3855276107788086,0.5252683162689209,0.28684908151626587,0.49542683362960815,0.6979736089706421,0.48140043020248413,0.2633979618549347,0.557297945022583
5,1.3834491968154907,0.527456521987915,0.29004615545272827,0.5030487775802612,0.7126126885414124,0.38699594140052795,0.2613827884197235,0.7478890419006348
6,1.3850126266479492,0.5321454405784607,0.2875683009624481,0.48132622241973877,0.7661351561546326,0.2591434717178345,0.2591434717178345,1.0
7,1.3901385068893433,0.49202877283096313,0.2727639675140381,0.5148627758026123,0.6695345044136047,0.7224132418632507,0.2937062978744507,0.05066344887018204
8,1.3874359130859375,0.5114098191261292,0.2800852060317993,0.5011432766914368,0.7020082473754883,0.4573304057121277,0.2591609060764313,0.5886610150337219
9,1.3837757110595703,0.49015316367149353,0.28320273756980896,0.5647866129875183,0.6987029910087585,0.4529540538787842,0.25801366567611694,0.592279851436615
10,1.3818637132644653,0.5444409847259521,0.2946428656578064,0.4778963327407837,0.7237581014633179,0.3004063665866852,0.25631269812583923,0.8938480019569397
11,1.3833942413330078,0.5267270803451538,0.29106754064559937,0.5091463327407837,0.7200345993041992,0.3494842052459717,0.26070335507392883,0.8226779103279114
12,1.3838871717453003,0.4877565801143646,0.28603434562683105,0.5838414430618286,0.6763889789581299,0.6580181121826172,0.25952813029289246,0.1724969893693924
13,1.3873246908187866,0.532562255859375,0.28237494826316833,0.4603658616542816,0.7251371145248413,0.31416067481040955,0.25685784220695496,0.8697225451469421
14,1.383226990699768,0.5157861709594727,0.2895776927471161,0.5304877758026123,0.6949937343597412,0.4914035499095917,0.25992780923843384,0.5211097598075867
15,1.3807154893875122,0.5059914588928223,0.292410284280777,0.5682164430618286,0.6604400277137756,0.7067833542823792,0.3177257478237152,0.11459589749574661
16,1.3811861276626587,0.5654892325401306,0.3009783625602722,0.4455030560493469,0.7291013598442078,0.3347921371459961,0.25683265924453735,0.8275030255317688
17,1.3802787065505981,0.505574643611908,0.2889552116394043,0.5533536672592163,0.6958247423171997,0.5104719996452332,0.26603174209594727,0.5054282546043396
18,1.3813657760620117,0.5485047698020935,0.30206161737442017,0.49695122241973877,0.6883747577667236,0.5582994818687439,0.27007874846458435,0.4137515127658844
19,1.381690263748169,0.5214129686355591,0.2940807342529297,0.5358231663703918,0.6595094799995422,0.7027196288108826,0.33149170875549316,0.14475271105766296
20,1.3796284198760986,0.5481921434402466,0.29868295788764954,0.48399388790130615,0.7129883170127869,0.3604251444339752,0.2610914707183838,0.8021712899208069
21,1.3787262439727783,0.51589035987854,0.2941775321960449,0.5506860017776489,0.6784761548042297,0.5904970169067383,0.28274616599082947,0.37756332755088806
22,1.3774292469024658,0.5552777051925659,0.3032551407814026,0.4828506112098694,0.6859877109527588,0.5758049488067627,0.27358490228652954,0.3848009705543518
23,1.3761898279190063,0.5494425296783447,0.311362624168396,0.5346798896789551,0.6843228340148926,0.5817443132400513,0.27850306034088135,0.38600724935531616
24,1.3851679563522339,0.5201625227928162,0.29063624143600464,0.5240091681480408,0.741341769695282,0.3426070511341095,0.2605263292789459,0.8359469175338745
25,1.382397174835205,0.5318328738212585,0.29644957184791565,0.5186737775802612,0.6748834252357483,0.6308221220970154,0.28947368264198303,0.29191797971725464
