epoch,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
1,33.2207145690918,0.3710668683052063,0.3842766284942627,0.32476404309272766,11.821229934692383,0.2973281145095825,0.29753413796424866,0.2642618417739868
2,32.72900390625,0.3803355097770691,0.38627389073371887,0.35310667753219604,10.089424133300781,0.39994901418685913,0.4034109115600586,0.3872673213481903
3,32.40829086303711,0.38445091247558594,0.38756051659584045,0.36818161606788635,10.65443229675293,0.36928486824035645,0.3714213967323303,0.356911838054657
4,32.11587905883789,0.38620442152023315,0.3874534070491791,0.37858644127845764,10.534367561340332,0.37557873129844666,0.3769678473472595,0.3701839745044708
5,31.86249542236328,0.38407066464424133,0.3848385214805603,0.37862223386764526,10.275073051452637,0.39054176211357117,0.3913832902908325,0.3876699209213257
6,31.478975296020508,0.398080974817276,0.3988204300403595,0.3947439193725586,10.425220489501953,0.3829730153083801,0.38331419229507446,0.38042324781417847
7,31.10114097595215,0.4028897285461426,0.40362808108329773,0.40011629462242126,10.494735717773438,0.37788692116737366,0.3780633211135864,0.3743038475513458
8,30.916963577270508,0.3999597430229187,0.40039995312690735,0.39767390489578247,10.973712921142578,0.3514634370803833,0.3515390157699585,0.3499067425727844
9,30.70474624633789,0.3996197581291199,0.3999873995780945,0.3978796601295471,10.615541458129883,0.37093549966812134,0.3710351288318634,0.3695264160633087
10,30.333786010742188,0.40857526659965515,0.4090114235877991,0.4070811867713928,10.828248023986816,0.36005207896232605,0.3601626455783844,0.3589784801006317
11,30.280860900878906,0.4045672118663788,0.40482842922210693,0.4031044542789459,10.539291381835938,0.3759678900241852,0.3762686848640442,0.37512245774269104
12,30.045564651489258,0.40598076581954956,0.4061330258846283,0.40428540110588074,11.195313453674316,0.33905014395713806,0.33894672989845276,0.337627649307251
13,29.72701644897461,0.41131290793418884,0.411688894033432,0.41004249453544617,11.046782493591309,0.34887340664863586,0.34888482093811035,0.34762537479400635
14,29.664043426513672,0.41181838512420654,0.4120388627052307,0.41049429774284363,11.040635108947754,0.34808164834976196,0.34811949729919434,0.34680676460266113
15,29.359390258789062,0.4141981601715088,0.41448670625686646,0.4128606617450714,10.944828033447266,0.35296642780303955,0.35309094190597534,0.35174524784088135
16,29.173969268798828,0.413549542427063,0.413774698972702,0.4124401807785034,10.915070533752441,0.35520753264427185,0.3553060293197632,0.35414737462997437
17,28.861148834228516,0.41781705617904663,0.41810014843940735,0.4168508052825928,11.154479026794434,0.3419085443019867,0.3418984115123749,0.3408752381801605
18,28.670852661132812,0.4213956594467163,0.4214952290058136,0.4203847050666809,10.98401165008545,0.3520002067089081,0.35198310017585754,0.3512084484100342
19,28.453073501586914,0.4229970872402191,0.4231964647769928,0.4221382141113281,10.985773086547852,0.35187944769859314,0.3519816994667053,0.35098031163215637
20,28.244741439819336,0.42590025067329407,0.42608675360679626,0.425086110830307,11.021368026733398,0.3497591018676758,0.3497599959373474,0.34907472133636475
21,28.134687423706055,0.42798927426338196,0.42817050218582153,0.4272109270095825,10.913335800170898,0.35554301738739014,0.3556269705295563,0.3548586368560791
22,28.031024932861328,0.4279758334159851,0.42818912863731384,0.4273003935813904,10.835494041442871,0.3605351746082306,0.36046794056892395,0.35975682735443115
23,27.779634475708008,0.42773428559303284,0.42786702513694763,0.4269827902317047,10.814438819885254,0.3627091944217682,0.36274904012680054,0.36209186911582947
24,27.71874237060547,0.4306374490261078,0.43076378107070923,0.4299217164516449,11.158979415893555,0.34172067046165466,0.34165456891059875,0.34106311202049255
25,27.48630142211914,0.4326370060443878,0.43276286125183105,0.43197494745254517,10.971985816955566,0.35214781761169434,0.35229411721229553,0.3515707850456238
