epoch,loss,precision
1,3.096156358718872,0.23076923191547394
2,3.092404365539551,0.375
3,3.091609001159668,0.4000000059604645
4,3.089491605758667,0.6875
5,3.087033271789551,0.6153846383094788
6,3.0842795372009277,0.3173076808452606
7,3.080775499343872,0.7191780805587769
8,3.0785133838653564,0.529411792755127
9,3.076298952102661,0.6209385991096497
10,3.0753695964813232,0.7393162250518799
11,3.073192596435547,0.6006984710693359
12,3.0731618404388428,0.8033088445663452
13,3.073232889175415,0.7180192470550537
14,3.071333885192871,0.644946813583374
15,3.0696280002593994,0.6741854548454285
16,3.0700161457061768,0.6838074326515198
17,3.068948268890381,0.6893733143806458
18,3.0684545040130615,0.6339737176895142
19,3.066969871520996,0.720842719078064
20,3.0669338703155518,0.6689394116401672
21,3.0666162967681885,0.7416189908981323
22,3.0663514137268066,0.6903440356254578
23,3.0647025108337402,0.6719101071357727
24,3.0642471313476562,0.686011016368866
25,3.0638532638549805,0.7062146663665771
26,3.0633065700531006,0.5778301954269409
27,3.0634796619415283,0.6781389713287354
28,3.0624423027038574,0.6948052048683167
29,3.062816858291626,0.6271379590034485
30,3.0623209476470947,0.6811857223510742
