epoch,loss,precision
1,3.03337025642395,0.6662546992301941
2,2.9772517681121826,0.6268020272254944
3,2.8992276191711426,0.5065270662307739
4,2.795499801635742,0.4691384434700012
5,2.6985177993774414,0.4677976071834564
6,2.5982532501220703,0.4752098321914673
7,2.515745162963867,0.4893067479133606
8,2.446509599685669,0.4989553987979889
9,2.3820207118988037,0.5074529647827148
10,2.3284802436828613,0.513947069644928
11,2.266491174697876,0.5246047973632812
12,2.2137930393218994,0.5337721109390259
13,2.169166088104248,0.5410096645355225
14,2.123223304748535,0.5483001470565796
15,2.089850425720215,0.5534205436706543
16,2.0519137382507324,0.5605655908584595
17,2.027439594268799,0.5619041919708252
18,1.9991321563720703,0.5698070526123047
19,1.9705499410629272,0.5725567936897278
20,1.9496045112609863,0.5756810307502747
21,1.9288820028305054,0.5800688862800598
22,1.912580966949463,0.5840926170349121
23,1.878602147102356,0.5864047408103943
24,1.8667222261428833,0.5894913673400879
25,1.8590087890625,0.5927193760871887
26,1.8368237018585205,0.595687985420227
27,1.8294686079025269,0.5959778428077698
28,1.812239408493042,0.6018137335777283
29,1.8000236749649048,0.5994856953620911
30,1.7932968139648438,0.6003328561782837
