epoch,loss,precision
1,3.039821147918701,0.6523592472076416
2,2.982614517211914,0.6495805382728577
3,2.924210548400879,0.5581873655319214
4,2.8364155292510986,0.4852774441242218
5,2.726787805557251,0.4605133533477783
6,2.6311147212982178,0.46801120042800903
7,2.553126573562622,0.47195741534233093
8,2.4867591857910156,0.48000484704971313
9,2.421703815460205,0.4904215633869171
10,2.3671162128448486,0.4982735812664032
11,2.3147079944610596,0.5048267245292664
12,2.2625818252563477,0.5121411085128784
13,2.218745708465576,0.5187170505523682
14,2.1800954341888428,0.5227362513542175
15,2.141510486602783,0.5318387150764465
16,2.1129567623138428,0.5390230417251587
17,2.0865249633789062,0.5443410277366638
18,2.0532636642456055,0.5502427816390991
19,2.0252301692962646,0.5528064966201782
20,2.001995325088501,0.5577179789543152
21,1.978631615638733,0.5607248544692993
22,1.9640947580337524,0.5610097050666809
23,1.941114902496338,0.5679795145988464
24,1.9253041744232178,0.5708076357841492
25,1.9018229246139526,0.5763261914253235
26,1.887229561805725,0.5784915089607239
27,1.9054816961288452,0.5768322348594666
28,1.8644802570343018,0.5845261812210083
29,1.8511598110198975,0.5854227542877197
30,1.83447265625,0.5898528099060059
