epoch,loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
1,1.385723352432251,0.5250251293182373,0.371185302734375,0.4713563621044159,0.6981133222579956,0.42252033948898315,0.3636363744735718,0.8329092264175415
2,1.38356614112854,0.5326633453369141,0.3815274238586426,0.4924178719520569,0.6937763094902039,0.5021103620529175,0.37931033968925476,0.6297709941864014
3,1.381937861442566,0.5424120426177979,0.38552966713905334,0.46910980343818665,0.683431088924408,0.6098884344100952,0.41750359535217285,0.24681933224201202
4,1.3801391124725342,0.5463316440582275,0.3925349712371826,0.48876720666885376,0.6935837864875793,0.5440157055854797,0.39154472947120667,0.5106021761894226
5,1.3804086446762085,0.5504019856452942,0.3952473998069763,0.4834316074848175,0.6899868249893188,0.5524570345878601,0.39155128598213196,0.4677692949771881
6,1.3799442052841187,0.5505527853965759,0.3943645656108856,0.4775344133377075,0.7020096182823181,0.4959300458431244,0.37910741567611694,0.6556403636932373
7,1.3788114786148071,0.5515577793121338,0.39977753162384033,0.5046335458755493,0.6885073781013489,0.5474826693534851,0.39237967133522034,0.4978795647621155
8,1.3775194883346558,0.5480402112007141,0.3995061218738556,0.5224655866622925,0.6890153288841248,0.5327102541923523,0.38878896832466125,0.5500423908233643
9,1.378595232963562,0.540703535079956,0.39520150423049927,0.5342600345611572,0.693115234375,0.5186915993690491,0.38827937841415405,0.6153519749641418
10,1.3776053190231323,0.5407537817955017,0.3959558308124542,0.5388935804367065,0.6904958486557007,0.5242689251899719,0.38638952374458313,0.5754876732826233
11,1.3793598413467407,0.5480904579162598,0.39557987451553345,0.4976130425930023,0.694976270198822,0.4442267119884491,0.3662170469760895,0.771416425704956
12,1.3816208839416504,0.5293970108032227,0.38498616218566895,0.5270991325378418,0.692458987236023,0.5349713563919067,0.3902144432067871,0.5479219555854797
13,1.3785637617111206,0.5430653095245361,0.39548203349113464,0.5235888957977295,0.7002488374710083,0.48281580209732056,0.37641096115112305,0.6929601430892944
14,1.3778561353683472,0.544472336769104,0.3963512182235718,0.5216231346130371,0.6847996115684509,0.5569791793823242,0.40034306049346924,0.49491095542907715
15,1.377667784690857,0.5479397177696228,0.4016789197921753,0.5374894738197327,0.6895826458930969,0.5410009026527405,0.3928905427455902,0.5343511700630188
16,1.3759673833847046,0.5435678362846375,0.40088951587677,0.5568660497665405,0.6801803708076477,0.567681610584259,0.4028201103210449,0.44826123118400574
17,1.3751587867736816,0.548894464969635,0.401986688375473,0.5341196060180664,0.6903645992279053,0.5257763266563416,0.3890765905380249,0.5860899090766907
18,1.3741978406906128,0.5423617959022522,0.40264835953712463,0.5763830542564392,0.6911085247993469,0.5262285470962524,0.3888416886329651,0.5822731256484985
19,1.3758991956710815,0.5425125360488892,0.4005019962787628,0.560095489025116,0.6822192072868347,0.5553210973739624,0.39966100454330444,0.5
20,1.3757989406585693,0.5453266501426697,0.39966660737991333,0.5386127233505249,0.6867385506629944,0.5426590442657471,0.39303797483444214,0.5267175436019897
21,1.3742462396621704,0.5415075421333313,0.4019012153148651,0.5758213996887207,0.6862372159957886,0.5391920208930969,0.3924946188926697,0.5411365628242493
22,1.3739721775054932,0.5386432409286499,0.3999222218990326,0.5776467323303223,0.6835238337516785,0.5506481528282166,0.39729639887809753,0.5110263228416443
23,1.3733789920806885,0.5389949679374695,0.4001556932926178,0.5773659348487854,0.6827837228775024,0.5358757972717285,0.3891792297363281,0.5368956923484802
24,1.3735672235488892,0.5357788801193237,0.40056389570236206,0.598427414894104,0.6902025938034058,0.5201990008354187,0.3871408998966217,0.6000848412513733
25,1.3728418350219727,0.5370351672172546,0.4016000032424927,0.5991294384002686,0.6861492395401001,0.5342176556587219,0.3917800188064575,0.5619168877601624
