epoch,loss,precision
1,1.4074711799621582,0.2734035849571228
2,1.3888208866119385,0.28504374623298645
3,1.38649320602417,0.2907341420650482
4,1.3860018253326416,0.28406792879104614
5,1.3850675821304321,0.2887309193611145
6,1.3844736814498901,0.28867554664611816
7,1.3853250741958618,0.29105323553085327
8,1.3847837448120117,0.29092100262641907
9,1.383056879043579,0.29344993829727173
10,1.3818788528442383,0.2950541377067566
11,1.3784435987472534,0.3026919364929199
12,1.3806458711624146,0.29570895433425903
13,1.3819012641906738,0.2945692837238312
14,1.3785736560821533,0.3083774745464325
15,1.3781718015670776,0.3021148145198822
16,1.3801251649856567,0.29389631748199463
17,1.381277084350586,0.29672756791114807
18,1.3788278102874756,0.3028535842895508
19,1.3791067600250244,0.30223551392555237
20,1.3749126195907593,0.3073979616165161
21,1.376245141029358,0.30368340015411377
22,1.3715249300003052,0.30869391560554504
23,1.3720868825912476,0.3145688474178314
24,1.3709359169006348,0.3110980987548828
25,1.3699325323104858,0.31026867032051086
26,1.3720567226409912,0.3043079674243927
27,1.3731707334518433,0.30966708064079285
28,1.3689361810684204,0.31199678778648376
29,1.3725230693817139,0.31881964206695557
30,1.372905969619751,0.30698850750923157
