epoch,loss,precision
1,1.4129443168640137,0.2733537554740906
2,1.393558382987976,0.2888127863407135
3,1.3900383710861206,0.2839760184288025
4,1.3896046876907349,0.27704918384552
5,1.389864444732666,0.28150278329849243
6,1.3873463869094849,0.2809273600578308
7,1.3862422704696655,0.28424960374832153
8,1.3864622116088867,0.28875380754470825
9,1.3871811628341675,0.29209551215171814
10,1.3866279125213623,0.2962035834789276
11,1.385850191116333,0.29096874594688416
12,1.3841580152511597,0.3007734715938568
13,1.3841043710708618,0.2930223047733307
14,1.3831486701965332,0.29778265953063965
15,1.3813499212265015,0.29611167311668396
16,1.3801149129867554,0.30376601219177246
17,1.3821494579315186,0.2983453869819641
18,1.3810582160949707,0.3121277093887329
19,1.3810937404632568,0.2980820834636688
20,1.3823297023773193,0.3022727370262146
21,1.3823413848876953,0.3016568124294281
22,1.3823496103286743,0.3023969233036041
23,1.3790936470031738,0.30946245789527893
24,1.3775628805160522,0.30524131655693054
25,1.3793926239013672,0.3023434579372406
26,1.377205729484558,0.3056768476963043
27,1.3821256160736084,0.3069846034049988
28,1.3786569833755493,0.3073110282421112
29,1.3775385618209839,0.3072289228439331
30,1.3737330436706543,0.3083347678184509
