epoch,loss,precision
1,1.413339614868164,0.2824803292751312
2,1.4055448770523071,0.28090766072273254
3,1.389018177986145,0.29423341155052185
4,1.398695468902588,0.28807705640792847
5,1.38969087600708,0.29412901401519775
6,1.385568380355835,0.2971917390823364
7,1.383085012435913,0.30166932940483093
8,1.3810880184173584,0.2979012727737427
9,1.3781715631484985,0.3096958100795746
10,1.3775643110275269,0.3118385076522827
11,1.3715746402740479,0.3126520812511444
12,1.3728550672531128,0.31603485345840454
13,1.365362286567688,0.3212905824184418
14,1.3611187934875488,0.32828670740127563
15,1.3522926568984985,0.3360402286052704
16,1.3495396375656128,0.34668007493019104
17,1.3362979888916016,0.3481157124042511
18,1.327988862991333,0.3547746539115906
19,1.3171452283859253,0.36793214082717896
20,1.309440016746521,0.3651139736175537
21,1.2885128259658813,0.38208115100860596
22,1.2845165729522705,0.38714316487312317
23,1.2542636394500732,0.40076953172683716
24,1.2372909784317017,0.4097457528114319
25,1.2199866771697998,0.42297038435935974
26,1.1959404945373535,0.4428975284099579
27,1.1627333164215088,0.4522019326686859
28,1.1450793743133545,0.465793639421463
29,1.1172479391098022,0.4745308458805084
30,1.074700951576233,0.49953681230545044
