epoch,loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
1,1.3888890743255615,0.5251641273498535,0.27391812205314636,0.44626525044441223,0.6763885617256165,0.7202250957489014,0.26760563254356384,0.045838359743356705
2,1.3872640132904053,0.5121392011642456,0.2732481360435486,0.47256097197532654,0.7159490585327148,0.2613316774368286,0.2586532533168793,0.9915561079978943
3,1.3874256610870361,0.45847660303115845,0.27489063143730164,0.5987042784690857,0.6853198409080505,0.569240391254425,0.2780921459197998,0.41495779156684875
4,1.3853638172149658,0.5116181969642639,0.284700483083725,0.519817054271698,0.6834104061126709,0.6105032563209534,0.2852729260921478,0.33413752913475037
5,1.3861143589019775,0.5293321013450623,0.28365713357925415,0.4729420840740204,0.6716082692146301,0.7074085474014282,0.31864407658576965,0.11338962614536285
6,1.3842213153839111,0.5281859040260315,0.2862595319747925,0.4858993887901306,0.6968069672584534,0.48765239119529724,0.2690992057323456,0.5693606734275818
7,1.383784294128418,0.5427737832069397,0.28664731979370117,0.4516006112098694,0.7086338400840759,0.35010939836502075,0.2664424479007721,0.8600723743438721
8,1.383043885231018,0.5120350122451782,0.2881251275539398,0.5335366129875183,0.6725612282752991,0.6361362934112549,0.3076923191547394,0.32328104972839355
9,1.3849830627441406,0.49400854110717773,0.2875095307826996,0.5754573345184326,0.7094709277153015,0.3854329586029053,0.26361745595932007,0.7647768259048462
10,1.3846060037612915,0.5145357847213745,0.2833723723888397,0.5072408318519592,0.6763086318969727,0.65614253282547,0.3104895055294037,0.2677925229072571
11,1.3823267221450806,0.5030738711357117,0.2917880117893219,0.5727896094322205,0.6711170673370361,0.5523601174354553,0.26500388979911804,0.41013267636299133
12,1.3833858966827393,0.5378764271736145,0.29720044136047363,0.5057164430618286,0.6865372657775879,0.5958111882209778,0.28518518805503845,0.37153196334838867
13,1.382933497428894,0.5119308233261108,0.29030945897102356,0.5434451103210449,0.6814967393875122,0.6155048608779907,0.2846401631832123,0.3196622431278229
14,1.384116768836975,0.5248515009880066,0.29209622740745544,0.5182926654815674,0.6920889019966125,0.5464207530021667,0.2831241190433502,0.48974668979644775
15,1.382275104522705,0.5190163850784302,0.2869974374771118,0.511432945728302,0.68709397315979,0.5833072662353516,0.284246563911438,0.40048250555992126
16,1.3810193538665771,0.5356882214546204,0.29788172245025635,0.5144817233085632,0.6774389743804932,0.6323851346969604,0.3017142713069916,0.3184559643268585
17,1.3824405670166016,0.5296446681022644,0.2914827764034271,0.5034298896789551,0.6994696855545044,0.47264769673347473,0.27253445982933044,0.6200241446495056
18,1.3815261125564575,0.543190598487854,0.30054396390914917,0.5053353905677795,0.6872419118881226,0.5758049488067627,0.28709676861763,0.42943304777145386
19,1.3817880153656006,0.5394393801689148,0.29478976130485535,0.4916158616542816,0.6805592179298401,0.6101906895637512,0.27953585982322693,0.3196622431278229
20,1.3824939727783203,0.5346462726593018,0.3010798990726471,0.53125,0.7397741675376892,0.30540794134140015,0.2666666805744171,0.9601929783821106
21,1.3803153038024902,0.5417317748069763,0.3028889000415802,0.5194360017776489,0.6845642924308777,0.5908096432685852,0.2902098000049591,0.40048250555992126
22,1.3822611570358276,0.5338126420974731,0.2952633798122406,0.5083841681480408,0.686960756778717,0.5801813006401062,0.29105690121650696,0.43184560537338257
23,1.3794282674789429,0.5366260409355164,0.2950303554534912,0.5,0.6771198511123657,0.6280087232589722,0.29832401871681213,0.3220748007297516
24,1.3818957805633545,0.5419402122497559,0.29556992650032043,0.48818597197532654,0.6827434301376343,0.6089403033256531,0.2919132113456726,0.35705670714378357
25,1.380505919456482,0.5319370627403259,0.29695650935173035,0.5205792784690857,0.6765545010566711,0.6136292815208435,0.29871413111686707,0.3642943203449249
