Start,End,Currency Pair,Frequency,Total Trades,Total P/L,Total P/L (pips),Trades Won (n),Trades Won (%),Trades Lost (n),Trades Lost (%),Trades Tied (n),Trades Tied (%)
2021-10-15 07:00,2022-09-02 23:00,EURUSD.a,M5,1326,0.5970900000000121,5970.9000000001215,754,56.86274509803921,567,42.76018099547511,5,0.3770739064856712
