epoch,loss,precision
1,1.4175771474838257,0.26930466294288635
2,1.3905223608016968,0.27792418003082275
3,1.3866894245147705,0.2871765196323395
4,1.3864604234695435,0.28568390011787415
5,1.3846614360809326,0.28820183873176575
6,1.3889195919036865,0.28693029284477234
7,1.3889210224151611,0.27817240357398987
8,1.3853466510772705,0.2843877077102661
9,1.3840457201004028,0.2953492999076843
10,1.3839203119277954,0.2881085276603699
11,1.3852518796920776,0.290909081697464
12,1.382704496383667,0.29115673899650574
13,1.3814979791641235,0.29470938444137573
14,1.3829425573349,0.29411765933036804
15,1.3799574375152588,0.2967914342880249
16,1.3806143999099731,0.29579731822013855
17,1.3823890686035156,0.29400312900543213
18,1.3776246309280396,0.30072394013404846
19,1.3751299381256104,0.3028155267238617
20,1.3776167631149292,0.3025447726249695
21,1.3774504661560059,0.3056332468986511
22,1.3772099018096924,0.30766063928604126
23,1.3750896453857422,0.3031518757343292
24,1.3761099576950073,0.30657947063446045
25,1.3750300407409668,0.3054538369178772
26,1.374466061592102,0.3064960539340973
27,1.3766957521438599,0.3005819022655487
28,1.3757504224777222,0.299614816904068
29,1.3732476234436035,0.31208130717277527
30,1.3759689331054688,0.3035075068473816
