epoch,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
1,34.31427764892578,0.21234175562858582,0.21204563975334167,0.18029522895812988,13.324549674987793,0.2026517391204834,0.20170676708221436,0.19697518646717072
2,34.2338981628418,0.2142026424407959,0.21514792740345,0.1998031735420227,13.348649978637695,0.19512325525283813,0.19612686336040497,0.18538051843643188
3,35.580909729003906,0.20793111622333527,0.2078661173582077,0.20374412834644318,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
4,36.265724182128906,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
5,36.26570510864258,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
6,36.26569747924805,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
7,36.26573181152344,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
8,36.265743255615234,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
9,36.26572036743164,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
10,36.26570129394531,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
11,36.26569747924805,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
12,36.26573181152344,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
13,36.26569747924805,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
14,36.26569747924805,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
15,36.26572036743164,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
16,36.26571273803711,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
17,36.265708923339844,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
18,36.26572036743164,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
19,36.26570510864258,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
20,36.26570510864258,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
21,36.26573181152344,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
22,36.265724182128906,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
23,36.26571273803711,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
24,36.26569366455078,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
25,36.265708923339844,0.2032654881477356,0.2032654881477356,0.2032654881477356,13.848344802856445,0.1912717968225479,0.1912717968225479,0.1912717968225479
