epoch,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
1,34.36422348022461,0.2093580812215805,0.20936796069145203,0.18949228525161743,13.322602272033691,0.19963230192661285,0.19957144558429718,0.17373216152191162
2,34.23630142211914,0.21416237950325012,0.21415485441684723,0.2033996880054474,13.367308616638184,0.18983587622642517,0.18988029658794403,0.18774239718914032
3,34.21062088012695,0.21521806716918945,0.21533247828483582,0.208624467253685,13.370887756347656,0.19238562881946564,0.19240857660770416,0.1919696182012558
4,34.15284729003906,0.21887721121311188,0.21905024349689484,0.2167210876941681,13.376631736755371,0.19931022822856903,0.19938035309314728,0.1986258178949356
5,34.089290618896484,0.22207112610340118,0.2220795452594757,0.22125698626041412,13.421708106994629,0.1954990178346634,0.19568760693073273,0.19498907029628754
6,33.861507415771484,0.22875866293907166,0.22877560555934906,0.22854842245578766,13.492271423339844,0.195861354470253,0.19572122395038605,0.1943449079990387
7,33.34782409667969,0.2374904900789261,0.2375142127275467,0.2364974319934845,13.13827133178711,0.21687668561935425,0.21520385146141052,0.20917373895645142
8,32.289119720458984,0.2882397770881653,0.2876097857952118,0.28080520033836365,11.977893829345703,0.28950440883636475,0.2890130877494812,0.2803252935409546
9,31.325271606445312,0.30474168062210083,0.3046068847179413,0.2997942268848419,13.106176376342773,0.22455278038978577,0.22387532889842987,0.22131863236427307
10,30.487564086914062,0.31336167454719543,0.3132842183113098,0.30948781967163086,11.094731330871582,0.34504878520965576,0.3450949490070343,0.33927828073501587
11,29.62782096862793,0.3297741115093231,0.3298031985759735,0.3261149525642395,13.270024299621582,0.21872861683368683,0.21824540197849274,0.2169303596019745
12,28.732894897460938,0.34267503023147583,0.3428539037704468,0.3393111228942871,12.447285652160645,0.26632848381996155,0.26588842272758484,0.26286619901657104
13,27.979461669921875,0.3547036349773407,0.3546636700630188,0.3514605164527893,12.272454261779785,0.2766885459423065,0.2762072682380676,0.27325308322906494
14,27.362417221069336,0.3656676411628723,0.3659050464630127,0.3627018630504608,11.939437866210938,0.2971670925617218,0.29644954204559326,0.29323509335517883
15,26.910478591918945,0.37537017464637756,0.3756534159183502,0.3725832998752594,12.504916191101074,0.26434236764907837,0.263760507106781,0.26153764128685
16,26.365375518798828,0.38146722316741943,0.38189253211021423,0.37889957427978516,11.640067100524902,0.3144517242908478,0.3143646717071533,0.31136518716812134
17,25.965543746948242,0.3876403570175171,0.38805660605430603,0.3852739930152893,12.754937171936035,0.24901700019836426,0.24841539561748505,0.24666854739189148
18,25.861387252807617,0.39007827639579773,0.39043107628822327,0.38781481981277466,12.342597961425781,0.27350807189941406,0.2733553349971771,0.27133405208587646
19,25.449047088623047,0.40175798535346985,0.4021712839603424,0.399530291557312,12.776205062866211,0.24872176349163055,0.24832558631896973,0.24678932130336761
20,25.129838943481445,0.40515321493148804,0.40547558665275574,0.4030686616897583,12.66565990447998,0.2558610737323761,0.2555142045021057,0.25433123111724854
21,24.911861419677734,0.4106419086456299,0.4111824035644531,0.40877655148506165,12.477408409118652,0.2662077248096466,0.26579204201698303,0.2642618417739868
22,24.661279678344727,0.4150838851928711,0.4154427647590637,0.41300827264785767,12.569952011108398,0.2604774832725525,0.26011091470718384,0.2586658000946045
23,24.46320915222168,0.41924849152565,0.4197484254837036,0.41750839352607727,12.242396354675293,0.2787820100784302,0.2785871624946594,0.276889830827713
24,24.264129638671875,0.42533212900161743,0.4257149398326874,0.42352494597435,11.738550186157227,0.30869466066360474,0.30845850706100464,0.3066951036453247
25,24.2935848236084,0.4259628653526306,0.4264627993106842,0.42443302273750305,12.70790958404541,0.252895325422287,0.2527029514312744,0.25155332684516907
