epoch,loss,precision
1,3.0659587383270264,0.6697633266448975
2,3.0217056274414062,0.6728461384773254
3,2.9788036346435547,0.594256579875946
4,2.9130358695983887,0.5440204739570618
5,2.8518476486206055,0.526100754737854
6,2.7869515419006348,0.5240840911865234
7,2.7184019088745117,0.5253632068634033
8,2.654283285140991,0.5320470333099365
9,2.5904860496520996,0.539771318435669
10,2.5300440788269043,0.5436068773269653
11,2.4874372482299805,0.5472858548164368
12,2.4362802505493164,0.5525164008140564
13,2.3955001831054688,0.5581359267234802
14,2.3632562160491943,0.5596424341201782
15,2.330402374267578,0.5649111866950989
16,2.298671245574951,0.5687295794487
17,2.267503499984741,0.5731646418571472
18,2.2409133911132812,0.578070878982544
19,2.2079787254333496,0.5815416574478149
20,2.1952321529388428,0.58323734998703
21,2.1631927490234375,0.5878053903579712
22,2.1443886756896973,0.5906557440757751
23,2.1264798641204834,0.5915400385856628
24,2.105576276779175,0.5963027477264404
25,2.093865394592285,0.5954576134681702
26,2.0766890048980713,0.5980269908905029
27,2.063387870788574,0.6026642322540283
28,2.054731845855713,0.6049356460571289
29,2.0339243412017822,0.6062750220298767
30,2.021366834640503,0.6078140139579773
