epoch,loss,precision
1,3.0797765254974365,0.7062202095985413
2,3.0517170429229736,0.751563310623169
3,3.038471221923828,0.7697044014930725
4,3.0288376808166504,0.7591816186904907
5,3.0192346572875977,0.7379900813102722
6,2.997800827026367,0.7058420777320862
7,2.9742376804351807,0.6907244324684143
8,2.9414453506469727,0.6624268889427185
9,2.8985722064971924,0.624742865562439
10,2.846611738204956,0.5773892402648926
11,2.783705949783325,0.5491328835487366
12,2.7033445835113525,0.5374863147735596
13,2.6285393238067627,0.5354310870170593
14,2.551692008972168,0.5418153405189514
15,2.468827486038208,0.5489100217819214
16,2.394327163696289,0.5544298887252808
17,2.3246097564697266,0.5614038109779358
18,2.2514843940734863,0.5697634816169739
19,2.1971852779388428,0.5783212184906006
20,2.1356735229492188,0.5870870351791382
21,2.0737953186035156,0.5935136079788208
22,2.027083158493042,0.6019856929779053
23,1.9814643859863281,0.6087547540664673
24,1.9424899816513062,0.6155229806900024
25,1.890344262123108,0.6247210502624512
26,1.8473215103149414,0.6318210959434509
27,1.8154430389404297,0.6368904113769531
28,1.7815821170806885,0.6432921886444092
29,1.7495622634887695,0.6479145288467407
30,1.7193137407302856,0.6544967293739319
