epoch,loss,precision
1,3.122070789337158,0.20000000298023224
2,3.1188881397247314,0.4166666567325592
3,3.118330717086792,0.0
4,3.116745710372925,0.6000000238418579
5,3.114805221557617,0.25
6,3.113227605819702,0.0
7,3.110171318054199,0.190476194024086
8,3.1081573963165283,0.43283581733703613
9,3.1059162616729736,0.5327102541923523
10,3.104522466659546,0.6217228174209595
11,3.1021459102630615,0.6050633192062378
12,3.1008973121643066,0.5445544719696045
13,3.1001715660095215,0.5757575631141663
14,3.0994338989257812,0.5852090120315552
15,3.0981156826019287,0.6131805181503296
16,3.098738431930542,0.5858310461044312
17,3.096846342086792,0.5911949872970581
18,3.0956857204437256,0.5511482357978821
19,3.095845937728882,0.6694214940071106
20,3.094618797302246,0.5654761791229248
21,3.0947649478912354,0.5770925283432007
22,3.0939266681671143,0.5250696539878845
23,3.0931293964385986,0.5625
24,3.09326171875,0.6724367737770081
25,3.0922422409057617,0.6073825359344482
26,3.0922365188598633,0.6238095164299011
27,3.091200351715088,0.6574733257293701
28,3.0920634269714355,0.6114457845687866
29,3.090772867202759,0.684297502040863
30,3.090056896209717,0.5910780429840088
