epoch,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
1,3.28648042678833,0.3795795142650604,0.3684210479259491,9.393871732754633e-05,1.1002479791641235,0.3714454472064972,0.28358209133148193,0.0005099507397972047
2,3.2776267528533936,0.38233503699302673,0.44186046719551086,0.0008499217219650745,1.116150140762329,0.290604829788208,0.21739129722118378,6.709877925459296e-05
3,3.272099256515503,0.38514426350593567,0.46024465560913086,0.00269290991127491,1.090232014656067,0.3921789526939392,0.449438214302063,0.0010735804680734873
4,3.2661571502685547,0.3838514983654022,0.4798973500728607,0.005019011441618204,1.057220220565796,0.48057490587234497,0.5898778438568115,0.009071755222976208
5,3.259749174118042,0.3849787414073944,0.4819207489490509,0.007452471647411585,1.0947846174240112,0.3543621003627777,0.35588234663009644,0.0032475811894983053
6,3.2540135383605957,0.3861238956451416,0.46991291642189026,0.01061954814940691,1.0774165391921997,0.3897097408771515,0.46779075264930725,0.014520176686346531
7,3.245415210723877,0.3871438205242157,0.4756953716278076,0.015759337693452835,1.093402624130249,0.36652040481567383,0.3078947365283966,0.007850557565689087
8,3.234375238418579,0.38705435395240784,0.47182101011276245,0.022357413545250893,1.1000405550003052,0.3496249318122864,0.35670799016952515,0.021230055019259453
9,3.220952272415161,0.38857078552246094,0.4739604592323303,0.031102661043405533,1.0806689262390137,0.40759825706481934,0.4026162922382355,0.03717272728681564
10,3.2048866748809814,0.3936300575733185,0.48833051323890686,0.043990157544612885,1.113723635673523,0.33739951252937317,0.3354830741882324,0.03630044311285019
11,3.1820192337036133,0.3984030485153198,0.49761542677879333,0.06021024286746979,1.1243926286697388,0.3324073553085327,0.3465502858161926,0.050082530826330185
12,3.157744884490967,0.40496087074279785,0.5021282434463501,0.0780988559126854,1.112446665763855,0.3519599437713623,0.35661113262176514,0.0540011003613472
13,3.130720376968384,0.4115186631679535,0.5064426064491272,0.0959964245557785,1.1025227308273315,0.37100258469581604,0.36372873187065125,0.07686836272478104
14,3.1088027954101562,0.4181167483329773,0.5054593086242676,0.11368821561336517,1.10409677028656,0.37297528982162476,0.369620680809021,0.089442677795887
15,3.0762314796447754,0.42666518688201904,0.513278603553772,0.13366137444972992,1.1372218132019043,0.34145230054855347,0.36031368374824524,0.09988325089216232
16,3.0486221313476562,0.4331156313419342,0.5183126330375671,0.15389397740364075,1.1420834064483643,0.3350779116153717,0.3374512791633606,0.11620166897773743
17,3.0142548084259033,0.4443972408771515,0.5236763954162598,0.1759651154279709,1.185952067375183,0.31980621814727783,0.30702388286590576,0.10810955613851547
18,2.975278854370117,0.45388951897621155,0.5327891707420349,0.19796018302440643,1.1696449518203735,0.35547593235969543,0.34191152453422546,0.1371096521615982
19,2.927309036254883,0.46392306685447693,0.5404127240180969,0.22491613030433655,1.2349132299423218,0.29688528180122375,0.2920078933238983,0.1349356472492218
20,2.8839797973632812,0.47401028871536255,0.5482977032661438,0.24954596161842346,1.1648143529891968,0.3822483420372009,0.37957990169525146,0.1792074292898178
21,2.842226266860962,0.48246029019355774,0.5580556988716125,0.27136659622192383,1.2207711935043335,0.35055088996887207,0.34626564383506775,0.1742689609527588
22,2.7985424995422363,0.4916752278804779,0.5647677779197693,0.2899932861328125,1.2838975191116333,0.3089093863964081,0.30050036311149597,0.16118469834327698
23,2.7609758377075195,0.49927979707717896,0.5709748268127441,0.30717960000038147,1.292930245399475,0.32418105006217957,0.3173300325870514,0.17952950298786163
24,2.725773334503174,0.505743682384491,0.5762103796005249,0.3241109251976013,1.2991211414337158,0.33058229088783264,0.3184380829334259,0.1849510818719864
25,2.687716007232666,0.5159159302711487,0.5840040445327759,0.3404830992221832,1.2401098012924194,0.3649502694606781,0.35375645756721497,0.2116832435131073
