epoch,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
1,3.287646532058716,0.37686869502067566,0.7083333134651184,7.604562415508553e-05,1.113182544708252,0.2962813973426819,0.0,0.0
2,3.2796833515167236,0.3835115134716034,0.5886792540550232,0.0006978304591029882,1.087170958518982,0.3998013734817505,0.4518760144710541,0.0037172725424170494
3,3.2722067832946777,0.38284948468208313,0.535487949848175,0.003779914928600192,1.1090127229690552,0.35018855333328247,0.4995483160018921,0.007421125192195177
4,3.262544631958008,0.38198167085647583,0.5441640615463257,0.007716394495218992,1.097565770149231,0.3571399748325348,0.4015384614467621,0.010507669299840927
5,3.2539658546447754,0.38099753856658936,0.5425236225128174,0.013097740709781647,1.1074492931365967,0.33615148067474365,0.4003736078739166,0.0172578077763319
6,3.244469404220581,0.382406622171402,0.5408406853675842,0.020259449258446693,1.0965523719787598,0.35527464747428894,0.4164046049118042,0.021323993802070618
7,3.2323811054229736,0.3849698007106781,0.5276660919189453,0.02934913896024227,1.1183675527572632,0.31073445081710815,0.32707637548446655,0.017069930210709572
8,3.2152886390686035,0.3908074200153351,0.5260995626449585,0.04066651687026024,1.1031113862991333,0.3464846909046173,0.3579031825065613,0.023914005607366562
9,3.196965456008911,0.3933213949203491,0.540742814540863,0.05171102657914162,1.1114145517349243,0.3524564802646637,0.37711700797080994,0.06603862345218658
10,3.180001735687256,0.4019056260585785,0.5477666854858398,0.06242898851633072,1.1185048818588257,0.33123984932899475,0.38853639364242554,0.04848558083176613
11,3.1636130809783936,0.4071393311023712,0.550309956073761,0.07425184547901154,1.1690765619277954,0.27796342968940735,0.2890051603317261,0.049666520208120346
12,3.1469435691833496,0.4093044102191925,0.549559473991394,0.08482218533754349,1.1145843267440796,0.34877946972846985,0.3897828161716461,0.05948977917432785
13,3.1266798973083496,0.41716840863227844,0.5558351278305054,0.09783493727445602,1.14775812625885,0.3309580385684967,0.3745840787887573,0.0785592570900917
14,3.109748601913452,0.42295682430267334,0.5586807727813721,0.1101766973733902,1.1547061204910278,0.3374263644218445,0.3415542244911194,0.0886509120464325
15,3.0909488201141357,0.4289868175983429,0.5601157546043396,0.12295235693454742,1.1470317840576172,0.3385133445262909,0.3430206775665283,0.08284015953540802
16,3.0737855434417725,0.432390958070755,0.5663425922393799,0.1334242969751358,1.146950364112854,0.33680903911590576,0.31234049797058105,0.08212891221046448
17,3.0453546047210693,0.4420308768749237,0.5724031925201416,0.14975173771381378,1.1845152378082275,0.3037964403629303,0.29150116443634033,0.07976703345775604
18,3.027853012084961,0.44670096039772034,0.5738049745559692,0.1598568558692932,1.1979008913040161,0.31017082929611206,0.3196031153202057,0.10287585109472275
19,3.0016729831695557,0.45352718234062195,0.5777430534362793,0.17189890146255493,1.1902341842651367,0.3247983753681183,0.3097962439060211,0.09773609042167664
20,2.9794423580169678,0.4578036367893219,0.5812274217605591,0.1836501955986023,1.140806794166565,0.37023767828941345,0.3744533658027649,0.110310398042202
21,2.954017162322998,0.4641646146774292,0.584429144859314,0.19523149728775024,1.2470531463623047,0.3104929029941559,0.3019443154335022,0.11295408755540848
22,2.9382524490356445,0.4671661853790283,0.5851881504058838,0.20334601402282715,1.1857831478118896,0.373216837644577,0.35742098093032837,0.1342780888080597
23,2.9196979999542236,0.47139790654182434,0.5868722796440125,0.21141579747200012,1.2325564622879028,0.3189607858657837,0.3158465325832367,0.1290309578180313
24,2.89555025100708,0.47631850838661194,0.5900008082389832,0.22387832403182983,1.2198010683059692,0.3329441547393799,0.32082706689834595,0.1257699579000473
25,2.8721225261688232,0.48199954628944397,0.5953934788703918,0.23508387804031372,1.2093501091003418,0.35663002729415894,0.3641601800918579,0.1518177092075348
