epoch,loss,precision
1,1.4079303741455078,0.22199614346027374
2,1.3902404308319092,0.22923685610294342
3,1.384185552597046,0.24035468697547913
4,1.3810524940490723,0.24355913698673248
5,1.380258560180664,0.24425862729549408
6,1.3780792951583862,0.24650339782238007
7,1.3760764598846436,0.2504587173461914
8,1.3753012418746948,0.2498837262392044
9,1.3715190887451172,0.25367218255996704
10,1.3732291460037231,0.25498729944229126
11,1.371504783630371,0.25390157103538513
12,1.3691374063491821,0.25629088282585144
13,1.3663737773895264,0.2608594000339508
14,1.3664257526397705,0.2595202922821045
15,1.363313913345337,0.2634373605251312
16,1.363013744354248,0.2683303654193878
17,1.3611667156219482,0.26882249116897583
18,1.3572221994400024,0.2692532539367676
19,1.3551605939865112,0.27378490567207336
20,1.3538130521774292,0.27312982082366943
21,1.34903883934021,0.27438125014305115
22,1.3471262454986572,0.27890637516975403
23,1.3401048183441162,0.2822624146938324
24,1.3353925943374634,0.28672435879707336
25,1.3296558856964111,0.2903437614440918
26,1.3238838911056519,0.28891050815582275
27,1.313467264175415,0.3001832664012909
28,1.2993144989013672,0.3062903881072998
29,1.2840266227722168,0.31368187069892883
30,1.2666754722595215,0.32566124200820923
