epoch,loss,precision
1,1.3941470384597778,0.22112853825092316
2,1.3885573148727417,0.22327375411987305
3,1.3879793882369995,0.2233823984861374
4,1.3880351781845093,0.22170506417751312
5,1.3858357667922974,0.22876353561878204
6,1.385611653327942,0.22994185984134674
7,1.384503722190857,0.2332625389099121
8,1.3844138383865356,0.23449184000492096
9,1.3829612731933594,0.23784440755844116
10,1.3831754922866821,0.2358980029821396
11,1.383267879486084,0.2364540696144104
12,1.3813563585281372,0.2397722452878952
13,1.3811557292938232,0.2422076016664505
14,1.3803794384002686,0.24241863191127777
15,1.3805058002471924,0.24614475667476654
16,1.3792366981506348,0.2446688413619995
17,1.378923773765564,0.24533593654632568
18,1.3765416145324707,0.24697910249233246
19,1.3782234191894531,0.24434617161750793
20,1.377590537071228,0.24439410865306854
21,1.376787781715393,0.2493928074836731
22,1.3766523599624634,0.24766460061073303
23,1.3760443925857544,0.24805724620819092
24,1.3761440515518188,0.24841104447841644
25,1.3747955560684204,0.25099411606788635
26,1.3748815059661865,0.2504832148551941
27,1.3753235340118408,0.2510395050048828
28,1.3745300769805908,0.25113871693611145
29,1.3736685514450073,0.2544179856777191
30,1.3722825050354004,0.2547856271266937
