epoch,loss,precision
1,1.4125863313674927,0.2747490704059601
2,1.3993066549301147,0.2786206901073456
3,1.399067997932434,0.28101760149002075
4,1.3856059312820435,0.2911953926086426
5,1.3818453550338745,0.29489755630493164
6,1.3826581239700317,0.30619242787361145
7,1.3774676322937012,0.3101429045200348
8,1.3775923252105713,0.3060155212879181
9,1.3679250478744507,0.31804028153419495
10,1.3676055669784546,0.3239888846874237
11,1.3630878925323486,0.3192771077156067
12,1.360893726348877,0.3282141387462616
13,1.3533446788787842,0.3341393768787384
14,1.34918212890625,0.33930453658103943
15,1.3427402973175049,0.3405889868736267
16,1.3328415155410767,0.3484978675842285
17,1.3199796676635742,0.3620343506336212
18,1.3117995262145996,0.36968326568603516
19,1.299546480178833,0.3729766309261322
20,1.288608193397522,0.3828944265842438
21,1.277408242225647,0.3912942409515381
22,1.2689348459243774,0.3858087956905365
23,1.2489665746688843,0.4053554832935333
24,1.237558126449585,0.4116002917289734
25,1.2115788459777832,0.4273032546043396
26,1.2007850408554077,0.4296296238899231
27,1.1788221597671509,0.4395388662815094
28,1.1612025499343872,0.4462650716304779
29,1.14646315574646,0.45256006717681885
30,1.114135503768921,0.47116348147392273
