epoch,loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
1,1.3874011039733887,0.535855770111084,0.27855759859085083,0.4388105273246765,0.6870167851448059,0.6269543170928955,0.23699422180652618,0.19782871007919312
2,1.3864778280258179,0.4791536331176758,0.27629098296165466,0.5589020252227783,0.691375732421875,0.5347092151641846,0.24866513907909393,0.3932448625564575
3,1.386171817779541,0.5580571293830872,0.2805970013141632,0.39420512318611145,0.6908334493637085,0.5828642845153809,0.2441742718219757,0.2907117009162903
4,1.38595449924469,0.5435689091682434,0.27693089842796326,0.4155547022819519,0.7090558409690857,0.320200115442276,0.26395225524902344,0.9071170091629028
5,1.3861130475997925,0.5240775346755981,0.28035271167755127,0.47274112701416016,0.7004849314689636,0.3868042528629303,0.2625838816165924,0.7551266551017761
6,1.3864145278930664,0.46310195326805115,0.27785587310791016,0.6027449369430542,0.6949156522750854,0.36366477608680725,0.26128265261650085,0.7961399555206299
7,1.3853203058242798,0.49864497780799866,0.2802010178565979,0.5314525365829468,0.7065276503562927,0.35115697979927063,0.2634775936603546,0.8371531963348389
8,1.3860529661178589,0.4779028594493866,0.2806178629398346,0.5817766189575195,0.6897736191749573,0.5434646606445312,0.2505928874015808,0.3823884129524231
9,1.3850730657577515,0.5506566762924194,0.2845839858055115,0.42508578300476074,0.7081766724586487,0.36303940415382385,0.2616416811943054,0.7997587323188782
10,1.3861799240112305,0.5292891263961792,0.2834591567516327,0.47235989570617676,0.7055426836013794,0.3392745554447174,0.2625739574432373,0.856453537940979
11,1.3858178853988647,0.5054200291633606,0.2797841429710388,0.5139153599739075,0.6971210837364197,0.420575350522995,0.26621004939079285,0.7032569646835327
12,1.385472297668457,0.5139670372009277,0.28260868787765503,0.5055280327796936,0.6892359852790833,0.595684826374054,0.2588357627391815,0.30036187171936035
13,1.3849164247512817,0.4545549154281616,0.2864157259464264,0.6671749949455261,0.6956493258476257,0.4527829885482788,0.2622612416744232,0.6127864718437195
14,1.3855154514312744,0.5515947341918945,0.28143712878227234,0.41212353110313416,0.697232723236084,0.41557222604751587,0.2601476013660431,0.6803377270698547
15,1.3850682973861694,0.4826975166797638,0.28657424449920654,0.5989325046539307,0.6926519274711609,0.479049414396286,0.2582322359085083,0.5392038822174072
16,1.3854869604110718,0.5341880321502686,0.284345805644989,0.4639725387096405,0.7018282413482666,0.36241400241851807,0.2649572789669037,0.8226779103279114
17,1.3842318058013916,0.44871795177459717,0.2827574908733368,0.6614563465118408,0.6856240034103394,0.5791119337081909,0.2673267424106598,0.35826295614242554
18,1.384431004524231,0.49603918194770813,0.286404013633728,0.5653831362724304,0.6973716616630554,0.43621012568473816,0.2645067572593689,0.6598311066627502
19,1.3834298849105835,0.4969772696495056,0.2880508005619049,0.5707205533981323,0.6748727560043335,0.7088805437088013,0.302325576543808,0.09408926218748093
20,1.3836946487426758,0.5156347751617432,0.28977981209754944,0.5318337678909302,0.7025061845779419,0.3749218285083771,0.26430296897888184,0.7913148403167725
21,1.3829606771469116,0.5102147459983826,0.2925659418106079,0.5581395626068115,0.6949615478515625,0.5275171995162964,0.2628650963306427,0.4559710621833801
22,1.3826267719268799,0.5503439903259277,0.2965102195739746,0.4696911871433258,0.6951166987419128,0.4987492263317108,0.260519802570343,0.5078407526016235
23,1.384268045425415,0.599854052066803,0.2967914342880249,0.3385436534881592,0.694403886795044,0.5100062489509583,0.26586294174194336,0.5054282546043396
24,1.383534550666809,0.559307873249054,0.2919367253780365,0.4292794466018677,0.7094531655311584,0.39743590354919434,0.2661839723587036,0.7539203763008118
25,1.3824108839035034,0.5166770815849304,0.2940695285797119,0.5482271909713745,0.6964545845985413,0.49843651056289673,0.2719246745109558,0.557297945022583
